Time Stamp|SSID|BSSID|RSSI|dist
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:60:4f|-94|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:9d:0b|-94|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:63:c0|-67|1.0
2018-11-06 17:14:44.482||1c:e6:c7:5b:93:04|-66|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:63:c1|-74|1.0
2018-11-06 17:14:44.482|AWE|e2:55:7d:b7:b0:10|-78|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:63:ca|-82|1.0
2018-11-06 17:14:44.482|Global_Students|00:35:1a:34:17:8d|-84|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:3e:dd:c7|-84|1.0
2018-11-06 17:14:44.482||1c:e6:c7:3e:dd:c2|-84|1.0
2018-11-06 17:14:44.482||1c:e6:c7:3e:dd:ca|-86|1.0
2018-11-06 17:14:44.482|Global_Students|54:78:1a:bf:a7:dd|-86|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:6e:7b|-86|1.0
2018-11-06 17:14:44.482||1c:e6:c7:5b:93:0a|-88|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:f0:1f:2f|-89|1.0
2018-11-06 17:14:44.482||1c:e6:c7:f0:1f:23|-89|1.0
2018-11-06 17:14:44.482||1c:e6:c7:f0:1f:22|-90|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:9d:0a|-90|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:f0:1f:27|-90|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:f0:1f:26|-90|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:f0:1f:25|-91|1.0
2018-11-06 17:14:44.482||1c:e6:c7:f0:1f:2b|-92|1.0
2018-11-06 17:14:44.482|Global_Students|58:97:1e:b2:2f:6d|-92|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:e0:24:6e|-93|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:e0:24:6d|-93|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:5b:7e:cf|-93|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:3e:db:3d|-93|1.0
2018-11-06 17:14:44.482|island-3EB080|90:3a:72:7e:b0:87|-95|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:3e:db:3e|-97|1.0
2018-11-06 17:14:44.482|SolsticePod|9c:30:5b:bf:d2:57|-67|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:5c:08:f1|-71|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:5c:08:fd|-79|1.0
2018-11-06 17:14:44.482||d0:72:dc:5c:08:fb|-85|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:5c:08:ff|-75|1.0
2018-11-06 17:14:44.482||d0:72:dc:5c:08:fa|-76|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:53:60:91|-73|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:53:60:90|-69|1.0
2018-11-06 17:14:44.482|Global_Students|1c:e6:c7:5b:93:02|-67|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:53:60:92|-73|1.0
2018-11-06 17:14:44.482|uniwide|1c:e6:c7:5b:93:01|-69|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:5b:93:00|-66|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:68:8e:fe|-65|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:68:8e:ff|-65|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:68:8e:fd|-64|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:fb|-64|1.0
2018-11-06 17:14:44.482|Global_Students|d0:72:dc:68:8e:f2|-73|1.0
2018-11-06 17:14:44.482|uniwide|d0:72:dc:68:8e:f1|-74|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:f5|-68|1.0
2018-11-06 17:14:44.482|eduroam|d0:72:dc:68:8e:f0|-66|1.0
2018-11-06 17:14:44.482|eduroam|54:78:1a:bf:a7:df|-90|1.0
2018-11-06 17:14:44.482||d0:72:dc:68:8e:f4|-65|1.0
2018-11-06 17:14:44.482|Global_Students|58:97:1e:56:4a:fd|-90|1.0
2018-11-06 17:14:44.482||58:97:1e:56:4a:fb|-90|1.0
2018-11-06 17:14:44.482||54:78:1a:bf:a7:db|-90|1.0
2018-11-06 17:14:44.482|SCD-725002279W_P6|28:c2:dd:71:09:85|-56|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b4:63:cd|-89|1.0
2018-11-06 17:14:44.482|Global_Students|08:cc:68:b4:6e:7d|-89|1.0
2018-11-06 17:14:44.482|eduroam|54:78:1a:bf:9e:4f|-94|1.0
2018-11-06 17:14:44.482||1c:e6:c7:f0:1f:2a|-92|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:63:cf|-89|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:63:ce|-89|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:6e:7e|-86|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:6e:7f|-85|1.0
2018-11-06 17:14:44.482|eduroam|58:97:1e:b2:2f:6f|-92|1.0
2018-11-06 17:14:44.482|eduroam|08:cc:68:b4:63:c0|-72|1.0
2018-11-06 17:14:44.482||1c:e6:c7:5b:93:04|-66|1.0
2018-11-06 17:14:44.482|uniwide|08:cc:68:b4:63:c1|-74|1.0
2018-11-06 17:14:44.482|AWE|e2:55:7d:b7:b0:10|-78|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:63:ca|-86|1.0
2018-11-06 17:14:44.482|Global_Students|00:35:1a:34:17:8d|-84|1.0
2018-11-06 17:14:44.482|eduroam|1c:e6:c7:3e:dd:c7|-87|1.0
2018-11-06 17:14:44.482||1c:e6:c7:3e:dd:c2|-86|1.0
2018-11-06 17:14:44.482||1c:e6:c7:3e:dd:ca|-87|1.0
2018-11-06 17:14:44.482|Global_Students|54:78:1a:bf:a7:dd|-86|1.0
2018-11-06 17:14:44.482||08:cc:68:b4:6e:7b|-85|1.0
2018-11-06 17:14:44.482||1c:e6:c7:5b:93:0a|-81|1.0
